tpep_pickup_datetime,tpep_dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
1/1/2016 0:07,1/1/2016 0:12,-73.9675293,40.75625992,-73.98026276,40.74662018
1/1/2016 0:07,1/1/2016 0:12,-73.98217773,40.76893234,-73.98201752,40.77649689
1/1/2016 0:07,1/1/2016 0:38,-73.98688507,40.76636124,-74.00539398,40.75066757
1/1/2016 0:07,1/1/2016 0:14,-73.9537735,40.82213211,-73.92666626,40.86580276
1/1/2016 0:07,1/1/2016 0:20,-73.98038483,40.76001358,-73.98160553,40.71442413
1/1/2016 0:07,1/1/2016 0:12,-73.95648193,40.77140045,-73.94937134,40.78503036
1/1/2016 0:07,1/1/2016 0:11,-73.99073792,40.71938324,-73.98267365,40.73096848
1/1/2016 0:07,1/1/2016 0:27,-73.97585297,40.76551819,-73.98259735,40.75153732
1/1/2016 0:07,1/1/2016 0:37,-73.96898651,40.75342178,-73.85420227,40.68510056
1/1/2016 0:07,1/1/2016 0:18,-73.99520874,40.74393082,-73.98855591,40.77504349
1/1/2016 0:07,1/1/2016 0:19,-73.99491882,40.72542191,-73.99098969,40.74555969
1/1/2016 0:07,1/1/2016 0:14,-73.96067047,40.76582336,-73.9473877,40.77613831
1/1/2016 0:07,1/1/2016 0:11,-73.96833801,40.75567627,-73.97623444,40.74424362
1/1/2016 0:07,1/1/2016 0:11,-73.94656372,40.77570724,-73.95703125,40.7810173
1/1/2016 0:07,1/1/2016 0:08,-73.9560318,40.80358124,-73.96131897,40.80199051
1/1/2016 0:07,1/1/2016 0:18,-73.97296906,40.76415634,-73.93443298,40.75870132
1/1/2016 0:07,1/1/2016 0:10,-73.98851776,40.74588013,-73.99261475,40.73745728
1/1/2016 0:07,1/1/2016 0:15,-73.98537445,40.73168182,-74.00191498,40.73032379
1/1/2016 0:07,1/1/2016 0:10,-74.0045929,40.7131958,-74.00920868,40.71631241
1/1/2016 0:07,1/1/2016 0:18,-74.0067215,40.74423981,-73.97668457,40.77645111
1/1/2016 0:07,1/1/2016 0:25,-73.9715271,40.75075912,-73.99478149,40.74866867
1/1/2016 0:07,1/1/2016 0:24,-73.87297821,40.77399826,-73.95346832,40.82540894
1/1/2016 0:07,1/1/2016 0:25,-73.97927094,40.77680588,-73.98019409,40.74329376
1/1/2016 0:07,1/1/2016 0:24,-73.99394989,40.75656891,-73.97820282,40.75144958
1/1/2016 0:07,1/1/2016 0:38,-73.99446869,40.74052811,-73.9469223,40.81665039
1/1/2016 0:07,1/1/2016 0:21,-73.97783661,40.74192047,-74.00379181,40.71572876
1/1/2016 0:07,1/1/2016 0:13,-73.9821167,40.77204895,-73.97112274,40.79294968
1/1/2016 0:07,1/1/2016 0:26,-73.99909973,40.72002029,-73.99313354,40.74623871
1/1/2016 0:07,1/1/2016 0:38,-73.9879303,40.76489258,-73.99150085,40.73917389
1/1/2016 0:07,1/1/2016 0:57,-73.99995422,40.72864532,-73.93669891,40.75009155
1/1/2016 0:07,1/1/2016 0:33,-74.00080872,40.72559357,-73.96848297,40.77039337
1/1/2016 0:07,1/1/2016 0:13,-73.99032593,40.73696136,-73.99100494,40.74046707
1/1/2016 0:07,1/1/2016 0:13,-73.99489594,40.76003647,-73.97354889,40.79535294
1/1/2016 0:07,1/1/2016 0:12,-73.99963379,40.72836685,-74.00575256,40.72714615
1/1/2016 0:07,1/1/2016 0:19,-73.98587799,40.74228668,-73.94109344,40.74750137
1/1/2016 0:07,1/1/2016 0:25,-73.99159241,40.75023651,-73.9569397,40.76635742
1/1/2016 0:07,1/1/2016 0:24,-73.95015717,40.77212906,-73.99370575,40.74967957
1/1/2016 0:07,1/1/2016 0:36,-73.90059662,40.75967026,-73.98866272,40.73109055
1/1/2016 0:07,1/1/2016 0:31,-73.98465729,40.74448013,-73.96927643,40.79272079
1/1/2016 0:07,1/1/2016 0:26,-73.96151733,40.78007126,-73.99288177,40.69778061
1/1/2016 0:07,1/1/2016 0:28,-73.98801422,40.72955704,-73.96026611,40.67494202
1/1/2016 0:07,1/1/2016 0:18,-73.97852325,40.78910065,-73.94638062,40.77690125
1/1/2016 0:07,1/1/2016 0:28,-74.01789856,40.70623016,-73.9966507,40.73746872
1/1/2016 0:07,1/1/2016 0:28,-74.00404358,40.73752975,-73.9580307,40.71755219
1/1/2016 0:07,1/1/2016 0:15,-74.0029068,40.73340988,-74.0136261,40.7023201
1/1/2016 0:07,1/1/2016 0:18,-73.95161438,40.7735405,-73.93978119,40.78996658
1/1/2016 0:07,1/1/2016 0:16,-73.96507263,40.79611969,-73.94125366,40.83393478
1/1/2016 0:07,1/1/2016 0:26,-73.94836426,40.77422333,-74.0004425,40.72850418
1/1/2016 0:07,1/1/2016 0:21,-73.98751831,40.72925568,-73.99224091,40.74901199
1/1/2016 0:07,1/1/2016 0:30,-74.00411224,40.74208069,-73.95027161,40.77991104
1/1/2016 0:07,1/1/2016 0:16,-73.88808441,40.76791382,-73.8735733,40.75313568
1/1/2016 0:07,1/1/2016 0:11,-73.9651413,40.77331924,-73.96396637,40.76531219
1/1/2016 0:07,1/1/2016 0:16,-73.9519043,40.82468033,-73.96786499,40.79795837
1/1/2016 0:07,1/1/2016 0:12,-73.99674988,40.7445488,-73.99456787,40.75057983
1/1/2016 0:07,1/1/2016 0:32,-73.99356079,40.74179077,-73.92008972,40.76622009
1/1/2016 0:07,1/1/2016 0:14,-73.99060822,40.73666,-74.00592041,40.73451996
1/1/2016 0:07,1/1/2016 0:14,-73.99698639,40.75254822,-74.00151825,40.74898529
1/1/2016 0:07,1/1/2016 0:31,-73.78220367,40.64443588,-73.94645691,40.64847565
1/1/2016 0:07,1/1/2016 0:38,-73.97991943,40.76717758,-73.98017883,40.7542572
1/1/2016 0:07,1/1/2016 0:09,-73.98911285,40.73146057,-73.99011993,40.73233414
1/1/2016 0:07,1/1/2016 0:10,-74.0030899,40.73316956,-74.00237274,40.72636795
1/1/2016 0:07,1/1/2016 0:31,-74.00964355,40.71481323,-73.97086334,40.78409958
1/1/2016 0:07,1/1/2016 0:21,-73.9624176,40.77576828,-73.98415375,40.7434082
1/1/2016 0:07,1/1/2016 0:23,-73.98841858,40.72335815,-73.97891235,40.77251816
1/1/2016 0:07,1/1/2016 0:26,-73.97036743,40.76246643,-73.99733734,40.74919891
1/1/2016 0:07,1/1/2016 0:16,-73.98117828,40.73313904,-74.01259613,40.70174026
1/1/2016 0:07,1/1/2016 0:27,-74.01595306,40.71255875,-73.97785187,40.77690887
1/1/2016 0:07,1/1/2016 0:23,-73.99565887,40.76860809,-73.97398376,40.74383163
1/1/2016 0:07,1/1/2016 0:11,-73.97640991,40.78079605,-73.97912598,40.7893219
1/1/2016 0:07,1/1/2016 0:14,-74.00585938,40.7364006,-74.00717926,40.71086121
1/1/2016 0:07,1/1/2016 0:14,-73.98854828,40.75901031,-73.98838043,40.75944901
1/1/2016 0:07,1/1/2016 0:29,-73.99210358,40.7587738,-73.97966003,40.75246048
1/1/2016 0:07,1/1/2016 0:13,-73.98226166,40.75159073,-73.98514557,40.73871994
1/1/2016 0:07,1/1/2016 0:32,-73.99461365,40.7526474,-73.96968079,40.7659111
1/1/2016 0:07,1/1/2016 0:10,-73.95082855,40.77493286,-73.95127869,40.77036285
1/1/2016 0:07,1/1/2016 0:18,-74.01657867,40.7119751,-73.97596741,40.75143814
1/1/2016 0:07,1/1/2016 0:11,-74.00867462,40.71061707,-74.00357819,40.72031021
1/1/2016 0:07,1/1/2016 0:20,-73.99052429,40.7419014,-74.01725769,40.70944595
1/1/2016 0:07,1/1/2016 0:19,-74.00911713,40.71007919,-73.98085785,40.74564743
1/1/2016 0:07,1/1/2016 0:17,-73.95462036,40.76574326,-73.98957062,40.75042725
1/1/2016 0:07,1/1/2016 0:16,-74.00657654,40.74459457,-74.01153564,40.7144165
1/1/2016 0:07,1/1/2016 0:15,-73.99156952,40.72676086,-73.99259949,40.71880341
1/1/2016 0:07,1/1/2016 0:22,-73.94010925,40.75099564,-73.93419647,40.77304459
1/1/2016 0:07,1/1/2016 0:16,-73.98964691,40.71908951,-73.98339844,40.73571777
1/1/2016 0:07,1/1/2016 0:22,-74.00591278,40.74003601,-74.0056839,40.70886612
1/1/2016 0:07,1/1/2016 0:21,-73.98189545,40.72826385,-74.00309753,40.73015594
1/1/2016 0:07,1/1/2016 0:26,-74.00663757,40.74428177,-73.96768951,40.78874207
1/1/2016 0:07,1/1/2016 0:34,-73.95909119,40.74360657,-73.87084961,40.7740593
1/1/2016 0:07,1/1/2016 0:11,-73.94250488,40.78636169,-73.93961334,40.80030441
1/1/2016 0:07,1/1/2016 0:31,-73.99319458,40.73086548,-73.98020172,40.78391266
1/1/2016 0:07,1/1/2016 0:08,-73.99633026,40.7481041,-73.99533844,40.74958801
1/1/2016 0:07,1/1/2016 0:20,-73.98996735,40.74167633,-73.94708252,40.78174973
1/1/2016 0:07,1/1/2016 0:21,-73.9797821,40.77091217,-73.95611572,40.80561829
1/1/2016 0:07,1/1/2016 0:16,-73.99519348,40.76974487,-73.9858017,40.76853943
1/1/2016 0:07,1/1/2016 0:12,-73.97831726,40.77314377,-73.96466064,40.77292252
1/1/2016 0:07,1/1/2016 0:20,-73.98870087,40.7186203,-73.92167664,40.70066071
1/1/2016 0:07,1/1/2016 0:14,-73.96055603,40.77233124,-73.95985413,40.75866318
1/1/2016 0:07,1/1/2016 0:10,-73.97774506,40.76373291,-73.9721756,40.75710678
1/1/2016 0:07,1/1/2016 0:30,-73.9543457,40.76420975,-73.8161087,40.70098114
1/1/2016 0:07,1/1/2016 0:09,-73.9905014,40.73475266,-73.98875427,40.73138428
1/1/2016 0:07,1/1/2016 0:27,-73.9500885,40.7869606,-73.87942505,40.87454224
1/1/2016 0:07,1/1/2016 0:18,-73.97223663,40.76331711,-73.93229675,40.75781631
1/1/2016 0:07,1/1/2016 0:23,-73.97943878,40.76183319,-73.98923492,40.74435043
1/1/2016 0:07,1/1/2016 0:08,-73.94025421,40.79809952,-73.94459534,40.80028534
1/1/2016 0:07,1/1/2016 0:36,-73.99134827,40.75941467,-74.00422668,40.72191238
1/1/2016 0:07,1/1/2016 0:19,-73.98274231,40.76636505,-73.960289,40.77138138
1/1/2016 0:07,1/1/2016 0:15,-74.00228882,40.73443985,-73.99610901,40.74261856
1/1/2016 0:07,1/1/2016 0:26,-73.9790802,40.75204086,-73.98326874,40.72347641
1/1/2016 0:07,1/1/2016 0:19,-73.97750092,40.76399612,-73.9773407,40.7845726
1/1/2016 0:07,1/1/2016 0:12,-73.97158051,40.76612091,-73.95587921,40.78295898
1/1/2016 0:07,1/1/2016 0:35,-73.99407196,40.75142288,-73.9563446,40.77221298
1/1/2016 0:07,1/1/2016 0:16,-74.00196075,40.73955154,-74.00600433,40.73990631
1/1/2016 0:07,1/1/2016 0:15,-73.97135925,40.7644577,-73.97544098,40.7577858
1/1/2016 0:07,1/1/2016 0:26,-73.9917984,40.75458145,-74.00093842,40.71805573
1/1/2016 0:07,1/1/2016 0:10,-73.98905945,40.71686172,-73.98519135,40.71725845
1/1/2016 0:07,1/1/2016 0:15,-73.99066162,40.7460289,-74.0013504,40.75133896
1/1/2016 0:07,1/1/2016 0:11,-73.94898987,40.77731323,-73.94641113,40.79143524
1/1/2016 0:07,1/1/2016 0:15,-73.98011017,40.75146866,-73.99404907,40.73527908
1/1/2016 0:07,1/1/2016 0:25,-74.0087738,40.72603226,-73.98137665,40.74373245
1/1/2016 0:07,1/1/2016 0:21,-73.97877502,40.76129913,-73.98556519,40.74414444
1/1/2016 0:07,1/1/2016 0:12,-73.96250153,40.76319504,-73.95119476,40.7741394
1/1/2016 0:07,1/1/2016 0:25,-74.00028992,40.73046112,-73.97480774,40.68647003
1/1/2016 0:07,1/1/2016 0:28,-73.97894287,40.75262833,-73.89634705,40.74581909
1/1/2016 0:07,1/1/2016 0:34,-73.98751831,40.76541138,-73.93608856,40.73656464
1/1/2016 0:07,1/1/2016 0:23,-73.97196198,40.7569809,-73.97381592,40.79032135
1/1/2016 0:07,1/1/2016 0:27,-73.92485809,40.74406052,-73.98694611,40.74528122
1/1/2016 0:07,1/1/2016 0:11,-74.00505066,40.7286377,-74.00337219,40.7343483
1/1/2016 0:07,1/1/2016 0:22,-73.90763855,40.75104523,-73.90016174,40.73197174
1/1/2016 0:07,1/1/2016 0:16,-73.9760437,40.74897385,-73.98474884,40.75114441
1/1/2016 0:07,1/1/2016 0:13,-73.96685791,40.76409149,-73.95333099,40.77589035
1/1/2016 0:07,1/1/2016 0:10,-73.98822021,40.7234726,-73.9818573,40.72456741
1/1/2016 0:07,1/1/2016 0:25,-73.98461151,40.74345016,-73.99586487,40.76067734
1/1/2016 0:07,1/1/2016 0:30,-74.00056458,40.72731018,-73.96534729,40.79079819
1/1/2016 0:07,1/1/2016 0:25,-73.9913559,40.75046539,-74.00893402,40.70695877
1/1/2016 0:07,1/1/2016 0:14,-74.02368927,40.63473892,-74.02738953,40.62042999
1/1/2016 0:07,1/1/2016 0:14,-73.95393372,40.77491379,-73.9706192,40.788311
1/1/2016 0:07,1/1/2016 0:38,-73.98878479,40.76917648,-73.98706818,40.61622238
1/1/2016 0:07,1/1/2016 0:11,-73.98667145,40.73009109,-73.97961426,40.72359848
1/1/2016 0:07,1/1/2016 0:19,-73.95240021,40.76859665,-73.97226715,40.79484177
1/1/2016 0:07,1/1/2016 0:15,-73.99640656,40.74300766,-73.97957611,40.73545456
1/1/2016 0:07,1/1/2016 0:13,-74.00074768,40.73590851,-73.99139404,40.72697449
1/1/2016 0:07,1/1/2016 0:34,-73.99794769,40.72037888,-73.96227264,40.77548981
1/1/2016 0:07,1/1/2016 0:22,-74.00144196,40.72753525,-73.9291687,40.70825195
1/1/2016 0:07,1/1/2016 0:21,-73.96787262,40.75276947,-73.98901367,40.74824905
1/1/2016 0:07,1/1/2016 0:29,-73.98046875,40.75120163,-73.99591064,40.7597084
1/1/2016 0:07,1/1/2016 0:14,-73.99519348,40.72496033,-73.97896576,40.72716522
1/1/2016 0:07,1/1/2016 0:28,-73.96703339,40.75693893,-73.99642181,40.76348877
1/1/2016 0:07,1/1/2016 0:16,-73.99177551,40.72724152,-74.01354218,40.71751022
1/1/2016 0:07,1/1/2016 0:17,-73.98863983,40.72135162,-74.00708771,40.73456955
1/1/2016 0:07,1/1/2016 0:24,-73.9543457,40.73015976,-73.96713257,40.67385483
1/1/2016 0:07,1/1/2016 0:12,-73.97280121,40.76448441,-73.95986938,40.77930069
1/1/2016 0:07,1/1/2016 0:21,-73.97720337,40.7926445,-73.95152283,40.77180862
1/1/2016 0:07,1/1/2016 0:29,-73.99372101,40.72032547,-73.97290802,40.79566574
1/1/2016 0:07,1/1/2016 0:14,-73.984375,40.73706055,-73.99208832,40.74585342
1/1/2016 0:07,1/1/2016 0:20,-74.01389313,40.71284866,-73.98376465,40.7257309
1/1/2016 0:07,1/1/2016 0:13,-73.98927307,40.71992874,-74.00258636,40.71981812
1/1/2016 0:07,1/1/2016 0:17,-73.98375702,40.74355316,-73.99155426,40.75042343
1/1/2016 0:07,1/1/2016 0:12,-73.9887085,40.75168228,-73.98831177,40.74877548
1/1/2016 0:07,1/1/2016 0:33,-73.97222137,40.67683029,-74.02483368,40.6361618
1/1/2016 0:07,1/1/2016 0:18,-73.96838379,40.76215363,-73.91177368,40.74439621
1/1/2016 0:07,1/1/2016 0:24,-74.006073,40.74033737,-73.98531342,40.76848984
1/1/2016 0:07,1/1/2016 0:13,-74.0066452,40.74428177,-73.99498749,40.75011444
1/1/2016 0:07,1/1/2016 0:33,-74.00053406,40.74251938,-73.92503357,40.86190033
1/1/2016 0:07,1/1/2016 0:10,-73.95464325,40.77786255,-73.94190979,40.79521179
1/1/2016 0:07,1/1/2016 0:17,-73.98626709,40.73276901,-73.96098328,40.76099014
1/1/2016 0:07,1/1/2016 0:09,-73.97760773,40.74608231,-73.97071075,40.75576019
1/1/2016 0:07,1/1/2016 0:31,-73.98303223,40.76664734,-73.98991394,40.76200485
1/1/2016 0:07,1/1/2016 0:23,-73.9822998,40.76880264,-73.96131134,40.75868988
1/1/2016 0:07,1/1/2016 0:22,-73.98979187,40.74702072,-73.98233795,40.77719879
1/1/2016 0:07,1/1/2016 0:14,-73.97853088,40.7647438,-73.97583008,40.75253296
1/1/2016 0:07,1/1/2016 0:23,-73.99601746,40.75315475,-73.99254608,40.76171112
1/1/2016 0:07,1/1/2016 0:25,-73.97242737,40.7498436,-73.9099884,40.76957703
1/1/2016 0:07,1/1/2016 0:18,-74.00430298,40.74219894,-73.98161316,40.74100113
1/1/2016 0:07,1/1/2016 0:15,-73.97801971,40.74615097,-73.99539185,40.74399948
1/1/2016 0:07,1/1/2016 0:19,-73.9812088,40.76771545,-73.97340393,40.75537872
1/1/2016 0:07,1/1/2016 0:18,-74.00015259,40.72851181,-73.98348236,40.73815918
1/1/2016 0:07,1/1/2016 0:23,-73.99254608,40.76662445,-73.95877075,40.76384354
1/1/2016 0:07,1/1/2016 0:16,-73.96867371,40.75814819,-73.9792099,40.74604034
1/1/2016 0:07,1/1/2016 0:21,-73.97893524,40.74043274,-73.98413086,40.74037552
1/1/2016 0:07,1/1/2016 0:15,-73.99172211,40.76493835,-74.00418091,40.75187683
1/1/2016 0:07,1/1/2016 0:16,-73.98755646,40.73244095,-74.00523376,40.72890091
1/1/2016 0:07,1/1/2016 0:12,-73.89047241,40.67529678,-73.90866852,40.68188858
1/1/2016 0:07,1/1/2016 0:10,-73.99202728,40.75546646,-73.99156952,40.75527954
1/1/2016 0:07,1/1/2016 0:12,-74.01152802,40.71480942,-74.01705933,40.70560074
1/1/2016 0:07,1/1/2016 0:29,-73.92388153,40.70762253,-73.93302155,40.69725037
1/1/2016 0:07,1/1/2016 0:23,-73.98831177,40.72318649,-73.94260406,40.71615601
1/1/2016 0:07,1/1/2016 0:18,-73.98638153,40.76715088,-74.00299072,40.75117111
1/1/2016 0:07,1/1/2016 0:25,-73.97299957,40.7553215,-73.96392059,40.80641937
1/1/2016 0:07,1/1/2016 0:15,-74.00087738,40.657547,-73.98345947,40.67662048
1/1/2016 0:07,1/1/2016 0:15,-73.97642517,40.74483871,-73.9969101,40.74133301
1/1/2016 0:07,1/1/2016 0:08,-73.9250946,40.81492996,-73.92506409,40.81497192
1/1/2016 0:07,1/1/2016 0:23,-73.95426178,40.76411057,-73.98236847,40.76625443
1/1/2016 0:07,1/1/2016 0:23,-73.97988129,40.75223541,-73.94471741,40.78819275
1/1/2016 0:07,1/1/2016 0:19,-73.99718475,40.7221489,-73.99389648,40.73918152
1/1/2016 0:07,1/1/2016 0:19,-73.98160553,40.76626205,-73.97427368,40.75190353
1/1/2016 0:07,1/1/2016 0:18,-74.00338745,40.73897934,-73.98177338,40.74060059
1/1/2016 0:07,1/1/2016 0:17,-73.97815704,40.74184036,-73.95751953,40.76763153
1/1/2016 0:07,1/1/2016 0:28,-73.99250031,40.72481918,-73.974617,40.75349045
1/1/2016 0:07,1/1/2016 0:32,-73.98121643,40.78269577,-73.92814636,40.75581741
1/1/2016 0:07,1/1/2016 0:45,-73.99758148,40.75693512,-73.92225647,40.68059921
1/1/2016 0:07,1/1/2016 0:19,-73.99034882,40.74017334,-73.97601318,40.73035812
1/1/2016 0:07,1/1/2016 23:47,-73.93122101,40.76580811,-73.93596649,40.77363968
1/1/2016 0:07,1/1/2016 0:32,-73.87312317,40.77423096,-74.00491333,40.74446106
1/1/2016 0:07,1/1/2016 0:31,-74.00523376,40.74037552,-73.96320343,40.77180099
1/1/2016 0:07,1/1/2016 0:19,-73.94445801,40.77946854,-73.97711945,40.79272079
1/1/2016 0:07,1/1/2016 0:47,-73.98123169,40.7676506,-73.97786713,40.76337814
1/1/2016 0:07,1/1/2016 0:30,-74.00673676,40.73305893,-73.9887619,40.72219849
1/1/2016 0:07,1/1/2016 0:17,-74.00144958,40.7395668,-73.98140717,40.74224472
1/1/2016 0:07,1/1/2016 0:09,-73.97612,40.78627014,-73.96996307,40.79468155
1/1/2016 0:07,1/1/2016 0:13,-73.98974609,40.76732635,-73.97267914,40.78673935
1/1/2016 0:07,1/1/2016 0:12,-73.9826355,40.73955917,-73.98337555,40.74372864
1/1/2016 0:07,1/1/2016 0:13,-73.98044586,40.74243164,-73.97750092,40.75182724
1/1/2016 0:07,1/1/2016 0:23,-73.9825592,40.73973846,-73.99533844,40.75963974
1/1/2016 0:07,1/1/2016 0:15,-73.99242401,40.7450676,-74.00377655,40.74209595
1/1/2016 0:07,1/1/2016 0:17,-73.97366333,40.75730515,-73.95709229,40.78261948
1/1/2016 0:07,1/1/2016 0:15,-73.97977448,40.7519722,-73.97174072,40.76107025
1/1/2016 0:07,1/1/2016 0:16,-73.9875946,40.73668289,-73.99754333,40.7566452
1/1/2016 0:07,1/1/2016 0:13,-73.92603302,40.77236938,-73.9074173,40.76507187
1/1/2016 0:07,1/1/2016 0:12,-73.98970032,40.73419189,-73.98456573,40.72727203
1/1/2016 0:07,1/1/2016 0:40,-73.77685547,40.64599609,-73.96833801,40.62595749
1/1/2016 0:07,1/1/2016 0:11,-73.96842194,40.75825882,-73.96312714,40.7633667
1/1/2016 0:07,1/1/2016 0:16,-73.98163605,40.74080276,-73.9564209,40.77557373
1/1/2016 0:07,1/1/2016 0:29,-73.98932648,40.76302719,-73.91664124,40.84129333
1/1/2016 0:07,1/1/2016 0:16,-73.98079681,40.7591095,-73.97960663,40.74994278
1/1/2016 0:07,1/1/2016 0:14,-73.9992218,40.72796631,-73.9826355,40.73108292
1/1/2016 0:07,1/1/2016 0:29,-73.9703598,40.75243378,-73.98303223,40.67427063
1/1/2016 0:07,1/1/2016 0:13,-73.97719574,40.74365234,-73.97164917,40.7543602
1/1/2016 0:07,1/1/2016 0:11,-73.97103119,40.75810623,-73.97584534,40.75295258
1/1/2016 0:07,1/1/2016 0:12,-73.99606323,40.72219467,-74.00268555,40.72846985
1/1/2016 0:07,1/1/2016 0:19,-73.84881592,40.82255173,-73.90563202,40.85742569
1/1/2016 0:08,1/1/2016 0:32,-73.95213318,40.77726746,-73.9941864,40.74171066
1/1/2016 0:08,1/1/2016 0:22,-73.97357941,40.75685883,-73.98210907,40.77880096
1/1/2016 0:08,1/1/2016 0:37,-73.99031067,40.76177597,-73.99265289,40.71232605
1/1/2016 0:08,1/1/2016 0:33,-74.00141907,40.7274437,-73.95468903,40.77316284
1/1/2016 0:08,1/1/2016 0:48,-73.99200439,40.76963043,-73.96828461,40.57620621
1/1/2016 0:08,1/1/2016 0:22,-73.96501923,40.76402283,-73.98096466,40.77998352
1/1/2016 0:08,1/1/2016 0:32,-74.00400543,40.73821259,-73.95500946,40.78310013
1/1/2016 0:08,1/1/2016 0:23,-74.00180817,40.73932266,-73.97537994,40.7530365
1/1/2016 0:08,1/1/2016 0:19,-73.99713898,40.72055435,-74.00875854,40.74139786
1/1/2016 0:08,1/1/2016 0:16,-73.99115753,40.73300171,-73.9743042,40.74279404
1/1/2016 0:08,1/1/2016 0:21,-73.99002838,40.76731873,-74.00780487,40.74025345
1/1/2016 0:08,1/1/2016 0:13,-73.96177673,40.77967072,-73.95079803,40.7824707
1/1/2016 0:08,1/1/2016 0:09,-73.98790741,40.72401047,-73.98712158,40.72909546
1/1/2016 0:08,1/1/2016 0:22,-73.99022675,40.7523613,-74.01563263,40.70505142
1/1/2016 0:08,1/1/2016 0:16,-73.96427917,40.80797577,-73.97802734,40.78383636
1/1/2016 0:08,1/1/2016 0:11,-73.87732697,40.73683929,-73.89141083,40.74668884
1/1/2016 0:08,1/1/2016 0:11,-73.97998047,40.7653656,-73.97310638,40.75643158
1/1/2016 0:08,1/1/2016 0:11,-73.97528076,40.75047302,-73.97697449,40.74604416
1/1/2016 0:08,1/1/2016 0:16,-73.97231293,40.75674057,-73.97195435,40.74303436
1/1/2016 0:08,1/1/2016 0:13,-73.98101044,40.76618958,-73.96407318,40.76493835
1/1/2016 0:08,1/1/2016 0:27,-73.97290039,40.75925064,-73.99141693,40.75373077
1/1/2016 0:08,1/1/2016 0:29,-73.97167969,40.76602173,-74.00237274,40.72305298
1/1/2016 0:08,1/1/2016 0:30,-74.0062561,40.74211502,-73.95272064,40.77220535
1/1/2016 0:08,1/1/2016 0:24,-73.97013855,40.79660034,-73.93682861,40.83894348
1/1/2016 0:08,1/1/2016 0:40,-73.98197174,40.77503967,-73.89080811,40.86721802
1/1/2016 0:08,1/1/2016 0:12,-73.95004272,40.71819305,-73.94705963,40.70985794
1/1/2016 0:08,1/1/2016 0:12,-73.98695374,40.75096512,-73.98165894,40.74369812
1/1/2016 0:08,1/1/2016 0:29,-73.96022034,40.7663269,-73.94662476,40.81996536
1/1/2016 0:08,1/1/2016 0:34,-73.98403931,40.74382019,-73.9680481,40.79999161
1/1/2016 0:08,1/1/2016 0:29,-73.98931885,40.7430687,-73.98091888,40.6891098
1/1/2016 0:08,1/1/2016 0:27,-73.99137878,40.76026917,-73.99352264,40.75207901
1/1/2016 0:08,1/1/2016 0:13,-73.98530579,40.73191452,-73.9940567,40.72475052
1/1/2016 0:08,1/1/2016 0:36,-73.98531342,40.76852417,-74.00022125,40.72861862
1/1/2016 0:08,1/1/2016 0:20,-73.95944214,40.76312256,-73.98732758,40.76564789
1/1/2016 0:08,1/1/2016 0:11,-73.99578094,40.73290253,-74.00416565,40.73323822
1/1/2016 0:08,1/1/2016 0:15,-74.00598145,40.74032593,-73.99542236,40.74943161
1/1/2016 0:08,1/1/2016 0:24,-73.98843384,40.76397324,-73.96527863,40.80098343
1/1/2016 0:08,1/1/2016 0:22,-73.98891449,40.71880341,-73.95001984,40.77718735
1/1/2016 0:08,1/1/2016 0:15,-73.99556732,40.74407959,-73.98921967,40.74288559
1/1/2016 0:08,1/1/2016 0:13,0,0,0,0
1/1/2016 0:08,1/1/2016 0:25,-73.98944855,40.72076035,-73.99235535,40.67389679
1/1/2016 0:08,1/1/2016 0:12,-73.94748688,40.77954865,-73.95249176,40.77236176
1/1/2016 0:08,1/1/2016 0:22,-73.97612,40.74908066,-74.00744629,40.72645187
1/1/2016 0:08,1/1/2016 0:13,-73.9884491,40.72325897,-73.98149872,40.72206116
1/1/2016 0:08,1/1/2016 0:43,-73.98336792,40.7810936,-74.01003265,40.71452332
1/1/2016 0:08,1/1/2016 0:19,-73.98044586,40.74267197,-74.01568604,40.71552277
1/1/2016 0:08,1/1/2016 0:16,-73.96595764,40.76532364,-73.97831726,40.75465012
1/1/2016 0:08,1/1/2016 0:11,-73.94779205,40.77477646,-73.95623016,40.77125549
1/1/2016 0:08,1/1/2016 0:15,-73.98075104,40.74277878,-73.9774704,40.75064087
1/1/2016 0:08,1/1/2016 0:37,-73.99315643,40.74139023,-73.95822144,40.67171097
1/1/2016 0:08,1/1/2016 0:23,-73.7822876,40.64461136,-73.75720215,40.66072083
1/1/2016 0:08,1/1/2016 0:15,-73.97800446,40.74580002,-73.99550629,40.74377441
1/1/2016 0:08,1/1/2016 0:30,-73.9921875,40.73451996,-73.99117279,40.76549149
1/1/2016 0:08,1/1/2016 0:18,-73.99903107,40.74080276,-73.97808838,40.75144958
1/1/2016 0:08,1/1/2016 0:18,-73.96697235,40.79350281,-73.9536972,40.8217926
1/1/2016 0:08,1/1/2016 0:26,-73.98749542,40.71989059,-73.96244049,40.79654694
1/1/2016 0:08,1/1/2016 0:21,-73.98213196,40.77809525,-73.94649506,40.78117371
1/1/2016 0:08,1/1/2016 0:12,-73.95865631,40.78387833,-73.94656372,40.78067017
1/1/2016 0:08,1/1/2016 0:15,-73.93695831,40.80509949,-73.95665741,40.77122116
1/1/2016 0:08,1/1/2016 0:40,-73.95024109,40.72196579,-73.96879578,40.64906693
1/1/2016 0:08,1/1/2016 0:19,-73.98842621,40.73467255,-73.9713974,40.75491714
